objectid,lga_code_2022,lga_name_2022,area_albers_sqkm,asgs_loci_uri_2022,psh_dwl_1415,psh_val_1415,pxh_dwl_1415,pxh_val_1415,ptot_dwl_1415,pdwl_val_1415,totdwl_dwl_1415,totdwl_val_1415,nonres_val_1415,res_val_1415,tbld_val_1415,psh_dwl_1516,psh_val_1516,pxh_dwl_1516,pxh_val_1516,ptot_dwl_1516,pdwl_val_1516,totdwl_dwl_1516,totdwl_val_1516,nonres_val_1516,res_val_1516,tbld_val_1516,psh_dwl_1617,psh_val_1617,pxh_dwl_1617,pxh_val_1617,ptot_dwl_1617,pdwl_val_1617,totdwl_dwl_1617,totdwl_val_1617,nonres_val_1617,res_val_1617,tbld_val_1617,psh_dwl_1718,psh_val_1718,pxh_dwl_1718,pxh_val_1718,ptot_dwl_1718,pdwl_val_1718,totdwl_dwl_1718,totdwl_val_1718,nonres_val_1718,res_val_1718,tbld_val_1718,psh_dwl_1819,psh_val_1819,pxh_dwl_1819,pxh_val_1819,ptot_dwl_1819,pdwl_val_1819,totdwl_dwl_1819,totdwl_val_1819,nonres_val_1819,res_val_1819,tbld_val_1819,psh_dwl_1920,psh_val_1920,pxh_dwl_1920,pxh_val_1920,ptot_dwl_1920,pdwl_val_1920,totdwl_dwl_1920,totdwl_val_1920,nonres_val_1920,res_val_1920,tbld_val_1920,psh_dwl_2021,psh_val_2021,pxh_dwl_2021,pxh_val_2021,ptot_dwl_2021,pdwl_val_2021,totdwl_dwl_2021,totdwl_val_2021,nonres_val_2021,res_val_2021,tbld_val_2021,psh_dwl_2122,psh_val_2122,pxh_dwl_2122,pxh_val_2122,ptot_dwl_2122,pdwl_val_2122,totdwl_dwl_2122,totdwl_val_2122,nonres_val_2122,res_val_2122,tbld_val_2122,psh_dwl_2223,psh_val_2223,pxh_dwl_2223,pxh_val_2223,ptot_dwl_2223,pdwl_val_2223,totdwl_dwl_2223,totdwl_val_2223,nonres_val_2223,res_val_2223,tbld_val_2223,globalid,Shape__Area,Shape__Length
285,37300,Weipa,10.4643,https://linked.data.gov.au/dataset/asgsed3/LGA2022/37300,15.0,7.282186,10.0,2.2,25.0,9.482186,25.0,9.482186,,9.509186,9.509186,7.0,3.382201,12.0,2.34,19.0,5.722201,19.0,5.722201,0.487047,5.722201,6.209248,5.0,3.605192,2.0,0.234,7.0,3.839192,7.0,3.839192,2.251985,3.903192,6.155177,3.0,1.570427,4.0,0.298,7.0,1.868427,7.0,1.868427,1.85,1.944768,3.794768,4.0,0.594674,,,4.0,0.594674,4.0,0.594674,1.316795,0.656366,1.973161,3.0,1.296545,8.0,3.345,11.0,4.641545,11.0,4.641545,4.90568,4.776431,9.682111,2.0,0.6194,,,2.0,0.6194,2.0,0.6194,4.886361,0.795852,5.682213,1.0,1.145148,,,1.0,1.145148,1.0,1.145148,1.47385,1.145148,2.618998,5.0,2.454816,,,5.0,2.454816,5.0,2.454816,4.24215,2.479774,6.721924,6d3b1e37-04c9-4852-bd1b-0b3609fe868e,0.000870677921852803,0.31902839797233
286,37310,Western Downs,37922.5007,https://linked.data.gov.au/dataset/asgsed3/LGA2022/37310,98.0,30.46065,43.0,9.919456,141.0,40.380106,141.0,40.380106,89.978527,42.774557,132.753084,38.0,13.556438,,,38.0,13.556438,38.0,13.556438,66.121204,15.62602,81.747224,35.0,11.206368,,,35.0,11.206368,35.0,11.237168,30.945898,13.955824,44.901722,38.0,13.612416,,,38.0,13.612416,38.0,13.612416,18.572103,15.609011,34.181114,39.0,14.766292,,,39.0,14.766292,39.0,14.929558,17.726019,16.001746,33.727765,24.0,10.697397,,,24.0,10.697397,24.0,10.697397,10.431835,11.588404,22.020239,68.0,27.790112,2.0,0.4441,70.0,28.234212,70.0,28.274212,35.387285,30.190109,65.577394,43.0,17.780365,,,43.0,17.780365,43.0,17.810352,38.146487,21.480383,59.62687,47.0,26.551975,2.0,0.45,49.0,27.001975,49.0,27.350857,45.07525,31.904449,76.979699,a8fd60ea-3b31-4547-81d2-a13f1f4fa498,3.44363935808769,12.7234391625724
287,37340,Whitsunday,23818.9729,https://linked.data.gov.au/dataset/asgsed3/LGA2022/37340,114.0,42.607932,6.0,1.530746,120.0,44.138678,120.0,44.188678,16.426649,45.973886,62.400535,102.0,49.753964,,,102.0,49.753964,102.0,49.753964,18.516396,51.086242,69.602638,48.0,28.173148,,,48.0,28.173148,48.0,28.173148,18.984056,29.006229,47.990285,205.0,143.959709,8.0,3.059901,213.0,147.01961,213.0,147.01961,216.450085,157.704982,374.155067,234.0,178.402658,,,234.0,178.402658,234.0,178.402658,93.564806,180.136026,273.700832,84.0,69.576094,3.0,1.42757,87.0,71.003664,88.0,71.268664,113.000843,73.270395,186.271238,135.0,85.528919,2.0,0.7,137.0,86.228919,138.0,86.504519,77.909044,97.425004,175.334048,172.0,159.839338,127.0,57.178148,299.0,217.017486,303.0,218.756918,204.316551,219.782172,424.098723,172.0,225.284885,25.0,11.067584,197.0,236.352469,209.0,240.982969,47.746075,253.254534,301.000609,92e2cff7-d3ab-44b9-ab63-08c743ecf54c,2.06523337805788,15.7387996219132
288,37400,Winton,53813.4826,https://linked.data.gov.au/dataset/asgsed3/LGA2022/37400,1.0,0.273012,,,1.0,0.273012,1.0,0.416452,,0.575589,0.575589,0.0,0.119482,,,0.0,0.119482,0.0,0.119482,0.472704,0.155302,0.628006,0.0,0.025,,,0.0,0.025,0.0,0.025,,0.13983,0.13983,,,,,,,1.0,0.58,17.215671,0.64,17.855671,1.0,0.552618,,,1.0,0.552618,1.0,0.552618,0.05,0.562618,0.612618,,,,,,,,,1.056817,0.039544,1.096361,3.0,0.45372,,,3.0,0.45372,3.0,0.50817,2.265996,0.538495,2.804491,1.0,0.245,,,1.0,0.245,1.0,0.245,1.2194,0.315,1.5344,,,,,,,8.0,4.041099,4.66,4.105365,8.765365,082b9c0d-6a2f-44a1-a0ee-592d58b21a1c,4.72431609857813,12.7330054207447
289,37550,Woorabinda,390.5578,https://linked.data.gov.au/dataset/asgsed3/LGA2022/37550,,,,,,,,,,,,,,,,,,,,,,,11.0,3.845965,,,11.0,3.845965,23.0,7.984521,,7.984521,7.984521,,,,,,,4.0,1.2,,1.2,1.2,1.0,0.377,,,1.0,0.377,8.0,4.069291,0.095,4.069291,4.164291,,,,,,,,,2.0,0.063,2.063,0.0,0.018621,,,0.0,0.018621,7.0,2.498621,0.7,2.498621,3.198621,5.0,1.3,,,5.0,1.3,8.0,2.0,,2.0,2.0,,,,,,,,,,,,3efb3bbb-196e-4587-8e25-5dfc2d868d0d,0.0346414598720912,1.73962333887361
290,37570,Wujal Wujal,11.842,https://linked.data.gov.au/dataset/asgsed3/LGA2022/37570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.165562,,1.165562,1.165562,1.0,0.37984,,,1.0,0.37984,4.0,1.597474,,1.597474,1.597474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.499526,,0.499526,,,,,,,9.0,2.115,,2.115,2.115,,,,,,,,,,,,f2f0da20-0917-4b3b-9ccf-eb3fbb5ea48d,0.000999650093035598,0.257410402132843
291,37600,Yarrabah,158.8381,https://linked.data.gov.au/dataset/asgsed3/LGA2022/37600,,,,,,,,,,,,,,,,,,,,0.604757,,0.604757,,,,,,,14.0,5.12029,0.915312,5.12029,6.035602,,,,,,,10.0,4.482602,0.44086,4.482602,4.923462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.548836,0.9115,4.548836,5.460336,,,,,,,,,1.584704,,1.584704,44f85c9f-5ee3-4f73-803c-b11e34d9b840,0.0134779318013898,0.983645238666729
292,39499,No usual address (Qld),,https://linked.data.gov.au/dataset/asgsed3/LGA2022/39499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71542905-4775-4ddb-8652-94c0e87f7b87,,
293,39799,Migratory - Offshore - Shipping (Qld),,https://linked.data.gov.au/dataset/asgsed3/LGA2022/39799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5a90399-f267-4437-9020-13e2ceeff669,,
294,40070,Adelaide,15.5733,https://linked.data.gov.au/dataset/asgsed3/LGA2022/40070,10.0,15.018465,1368.0,302.085,1378.0,317.103465,1378.0,317.862465,233.46946,316.617751,550.087211,10.0,12.05591,749.0,225.32,759.0,237.37591,760.0,238.160342,467.767559,239.849062,707.616621,10.0,13.904804,518.0,209.730302,528.0,223.635106,528.0,223.658844,1059.193254,213.307155,1272.500409,4.0,9.463189,859.0,316.095,863.0,325.558189,863.0,325.588189,1084.130413,328.305917,1412.43633,7.0,15.835205,77.0,54.2,84.0,70.035205,84.0,70.035205,565.581783,47.707713,613.289496,5.0,7.565799,293.0,109.8791,298.0,117.444899,298.0,119.070319,282.907561,108.920759,391.82832,2.0,10.502566,182.0,109.996,184.0,120.498566,184.0,120.498566,804.280256,122.153702,926.433958,13.0,17.010832,682.0,379.717207,695.0,396.728039,695.0,397.205452,3064.080067,398.836271,3462.916338,30.0,24.74918,379.0,232.47075,409.0,257.21993,409.0,257.21993,658.368502,189.359598,847.7281,228cbebb-bba5-499a-81f1-b2e7f606bd4f,0.00153618445528991,0.157649995122564
295,40120,Adelaide Hills,794.4957,https://linked.data.gov.au/dataset/asgsed3/LGA2022/40120,123.0,63.088773,,,123.0,63.088773,123.0,63.088773,18.706993,64.8732,83.580193,117.0,60.370946,38.0,6.27582,155.0,66.646766,155.0,66.646766,4.236247,68.283724,72.519971,101.0,54.203883,55.0,10.87,156.0,65.073883,156.0,65.073883,17.2766,65.87656,83.15316,106.0,57.298635,1.0,0.0117,107.0,57.310335,107.0,57.310335,12.211815,58.80473,71.016545,105.0,58.834808,50.0,6.42,155.0,65.254808,155.0,65.254808,25.487494,66.853518,92.341012,129.0,79.544162,4.0,1.0,133.0,80.544162,133.0,80.554625,31.325824,82.872151,114.197975,162.0,81.056069,7.0,1.232,169.0,82.288069,169.0,82.288069,56.230375,85.520346,141.750721,198.0,102.189212,16.0,4.552,214.0,106.741212,214.0,106.741212,34.129976,112.78242,146.912396,155.0,107.957729,5.0,1.55778,160.0,109.515509,160.0,109.515509,45.35753,116.681785,162.039315,e98bb803-982b-4e97-9fd0-9c855f7d7480,0.0783482662800452,1.88177250318661
296,40150,Adelaide Plains,932.4913,https://linked.data.gov.au/dataset/asgsed3/LGA2022/40150,63.0,14.693328,,,63.0,14.693328,63.0,14.693328,4.3,16.009708,20.309708,62.0,16.00178,,,62.0,16.00178,62.0,16.00178,6.2442,17.414122,23.658322,64.0,15.038003,,,64.0,15.038003,64.0,15.038003,15.54926,16.371092,31.920352,75.0,19.118308,,,75.0,19.118308,75.0,19.118308,57.365168,20.383103,77.748271,108.0,27.342428,,,108.0,27.342428,108.0,27.342428,7.318,28.420165,35.738165,129.0,32.704669,,,129.0,32.704669,129.0,32.732669,12.730441,33.97469,46.705131,314.0,78.955125,,,314.0,78.955125,314.0,78.955125,9.694982,81.891662,91.586644,189.0,53.194469,,,189.0,53.194469,189.0,53.194469,7.814096,56.419872,64.233968,176.0,53.424344,,,176.0,53.424344,176.0,53.424344,12.168313,56.55401,68.722323,69d2cbca-b7fe-45cf-bf70-20ac613bba44,0.0915082036667627,1.61025457161645
297,40220,Alexandrina,1826.8067,https://linked.data.gov.au/dataset/asgsed3/LGA2022/40220,258.0,63.995486,6.0,1.92,264.0,65.915486,264.0,65.915486,6.513455,68.15979,74.673245,284.0,74.445092,1.0,0.045,285.0,74.490092,285.0,74.490092,9.164521,77.082253,86.246774,231.0,65.353458,4.0,0.645,235.0,65.998458,235.0,65.998458,6.601998,69.221686,75.823684,203.0,54.820033,2.0,0.292046,205.0,55.112079,205.0,55.112079,15.006662,58.44489,73.451552,286.0,78.041583,1.0,0.03,287.0,78.071583,287.0,78.071583,12.601034,81.913233,94.514267,229.0,68.468146,1.0,0.22,230.0,68.688146,234.0,69.618146,12.842354,73.557802,86.400156,339.0,102.348174,12.0,1.552003,351.0,103.900177,351.0,103.900177,43.695652,109.19489,152.890542,341.0,115.948634,6.0,1.583197,347.0,117.531831,347.0,117.531831,14.511648,124.015518,138.527166,336.0,125.740166,10.0,3.1028,346.0,128.842966,346.0,128.842966,29.599527,135.615381,165.214908,fb81acbd-b510-48e1-b4ab-2a984f315f10,0.181147802402393,2.18138773700741
298,40250,Anangu Pitjantjatjara Yunkunytjatjara,102348.117,https://linked.data.gov.au/dataset/asgsed3/LGA2022/40250,0.0,0.02357,,,0.0,0.02357,9.0,3.915484,0.771533,3.915484,4.687017,,,,,,,1.0,0.30529,0.374151,0.30529,0.679441,5.0,3.197163,,,5.0,3.197163,13.0,7.386191,2.65948,7.386191,10.045671,,,,,,,2.0,0.86387,3.542324,0.86387,4.406194,,,,,,,0.0,0.200905,,0.200905,0.200905,1.0,0.317,,,1.0,0.317,6.0,2.955602,4.459511,2.955602,7.415113,6.0,3.064,,,6.0,3.064,9.0,4.576585,1.722338,4.576585,6.298923,2.0,0.845369,,,2.0,0.845369,3.0,1.577367,2.640739,1.577367,4.218106,7.0,2.11676,,,7.0,2.11676,7.0,2.15415,11.578245,2.15415,13.732395,13c7056d-8bd4-4520-b14a-3ac860d8808b,9.30752987651817,15.1382544305592
299,40310,Barossa,893.5424,https://linked.data.gov.au/dataset/asgsed3/LGA2022/40310,156.0,38.047726,2.0,0.29783,158.0,38.345556,158.0,38.345556,17.531712,39.293897,56.825609,126.0,33.433945,2.0,0.113467,128.0,33.547412,128.0,33.547412,19.547677,35.12696,54.674637,133.0,35.833003,3.0,0.5,136.0,36.333003,136.0,36.333003,34.343033,38.450509,72.793542,149.0,45.158966,,,149.0,45.158966,149.0,45.158966,16.634608,47.531195,64.165803,146.0,45.031908,25.0,9.4,171.0,54.431908,171.0,54.431908,26.336117,52.732247,79.068364,152.0,49.480605,16.0,5.662677,168.0,55.143282,168.0,55.143282,35.322522,56.040994,91.363516,219.0,68.258475,1.0,0.02,220.0,68.278475,220.0,68.278475,28.852491,69.523045,98.375536,105.0,39.783963,12.0,2.52175,117.0,42.305713,117.0,42.305713,26.983835,43.761329,70.745164,126.0,52.037183,1.0,0.075,127.0,52.112183,127.0,52.112183,22.527517,54.11901,76.646527,eb334e0b-4aaa-430b-ba77-3d84ecfedda7,0.0878313688790513,2.06210135062563
300,40430,Barunga West,1590.3887,https://linked.data.gov.au/dataset/asgsed3/LGA2022/40430,18.0,4.522343,,,18.0,4.522343,18.0,4.522343,1.75025,4.596738,6.346988,11.0,2.245917,,,11.0,2.245917,11.0,2.245917,0.400666,2.345762,2.746428,14.0,3.435735,,,14.0,3.435735,14.0,3.435735,6.7146,3.59608,10.31068,14.0,4.157426,,,14.0,4.157426,14.0,4.157426,1.452804,4.346826,5.79963,10.0,2.996318,,,10.0,2.996318,10.0,2.996318,0.652623,3.057218,3.709841,18.0,5.161912,,,18.0,5.161912,18.0,5.161912,4.480797,5.309314,9.790111,18.0,5.10642,,,18.0,5.10642,18.0,5.10642,1.081136,5.371052,6.452188,15.0,4.928367,,,15.0,4.928367,15.0,4.928367,0.907602,5.420589,6.328191,25.0,8.406808,,,25.0,8.406808,25.0,8.406808,1.390055,8.921306,10.311361,1d5e4ac7-8d91-4932-8523-a152274c41cb,0.154838871364973,2.48919726084455
301,40520,Berri Barmera,476.1962,https://linked.data.gov.au/dataset/asgsed3/LGA2022/40520,20.0,5.439918,,,20.0,5.439918,20.0,5.439918,2.02605,5.817127,7.843177,24.0,6.292682,2.0,0.204879,26.0,6.497561,26.0,6.497561,12.741554,6.977989,19.719543,17.0,5.378896,,,17.0,5.378896,17.0,5.404108,13.323937,5.730733,19.05467,23.0,7.743551,,,23.0,7.743551,25.0,8.143551,48.320071,8.521019,56.84109,18.0,5.838624,16.0,3.1496,34.0,8.988224,35.0,9.379679,5.813555,9.738948,15.552503,16.0,6.022188,,,16.0,6.022188,16.0,6.04282,22.465892,6.517026,28.982918,33.0,10.466903,,,33.0,10.466903,33.0,10.491534,6.041184,10.95167,16.992854,18.0,6.683151,,,18.0,6.683151,18.0,6.719517,7.068179,7.649091,14.71727,9.0,3.421091,,,9.0,3.421091,9.0,3.421091,7.957237,4.184976,12.142213,fc62c641-5c5a-4af3-aa75-afcd8d4e6a27,0.0466131056118684,1.98721576291435
302,40700,Burnside,27.5183,https://linked.data.gov.au/dataset/asgsed3/LGA2022/40700,111.0,81.035448,28.0,8.965621,139.0,90.001069,139.0,90.001069,11.079993,90.704762,101.784755,95.0,77.860713,37.0,9.163611,132.0,87.024324,132.0,87.024324,30.11831,87.289824,117.408134,106.0,78.509868,43.0,30.152353,149.0,108.662221,149.0,108.662221,70.703161,94.062059,164.76522,96.0,80.026827,116.0,31.245746,212.0,111.272573,212.0,111.272573,23.88143,112.127573,136.009003,98.0,89.866744,39.0,14.388136,137.0,104.25488,137.0,104.25488,13.200226,105.576379,118.776605,118.0,99.438011,174.0,50.93,292.0,150.368011,292.0,150.368011,53.13335,151.714471,204.847821,105.0,105.600437,91.0,27.02,196.0,132.620437,196.0,132.620437,76.50613,135.471224,211.977354,132.0,134.211841,70.0,37.6865,202.0,171.898341,202.0,171.898341,23.965134,177.640033,201.605167,114.0,123.747046,162.0,64.31,276.0,188.057046,276.0,188.057046,239.908541,192.582899,432.49144,53c99336-7688-4d88-9c95-118de6468f28,0.00271523046103539,0.32682402765221
303,40910,Campbelltown (SA),24.3485,https://linked.data.gov.au/dataset/asgsed3/LGA2022/40910,265.0,70.822062,77.0,14.304425,342.0,85.126487,344.0,85.532632,26.00579,86.193087,112.198877,332.0,86.28466,326.0,53.982754,658.0,140.267414,658.0,140.267414,11.429702,140.555544,151.985246,332.0,89.088359,296.0,55.815089,628.0,144.903448,642.0,147.510081,6.112143,147.644881,153.757024,355.0,99.580165,462.0,95.624429,817.0,195.204594,818.0,195.769094,23.253778,196.29781,219.551588,311.0,98.572544,458.0,100.653683,769.0,199.226227,791.0,204.920854,15.572326,205.090493,220.662819,324.0,108.522803,480.0,118.855378,804.0,227.378181,810.0,229.644941,32.146941,230.012225,262.159166,312.0,107.17291,239.0,57.261223,551.0,164.434133,554.0,164.892933,33.32257,165.563115,198.885685,298.0,109.374435,125.0,30.027548,423.0,139.401983,423.0,139.423183,113.027896,141.297185,254.325081,250.0,113.950676,123.0,37.912723,373.0,151.863399,385.0,154.942736,44.949797,156.633056,201.582853,04d3c482-8d4f-49da-8dfd-ea36161a87fd,0.00240094789569412,0.272299796403441
304,41010,Ceduna,5420.3435,https://linked.data.gov.au/dataset/asgsed3/LGA2022/41010,16.0,3.535358,,,16.0,3.535358,16.0,3.535358,2.70532,3.648857,6.354177,8.0,2.203028,,,8.0,2.203028,8.0,2.224423,1.012655,2.653753,3.666408,5.0,1.221601,3.0,0.385,8.0,1.606601,8.0,1.843063,5.430554,1.922053,7.352607,7.0,2.092532,,,7.0,2.092532,7.0,2.190502,4.131654,2.411502,6.543156,12.0,3.285936,3.0,0.75,15.0,4.035936,15.0,4.078363,3.81,4.163363,7.973363,7.0,1.753395,,,7.0,1.753395,7.0,1.927967,6.340056,2.000967,8.341023,7.0,2.037578,,,7.0,2.037578,7.0,2.260236,0.195,2.464874,2.659874,3.0,1.287,,,3.0,1.287,3.0,1.356896,2.363934,1.537216,3.90115,7.0,2.343736,2.0,0.65,9.0,2.993736,9.0,2.993736,2.800087,3.257256,6.057343,83232a61-37ba-4998-9361-ab367da9b57e,0.51788393656625,5.99471690294971
305,41060,Charles Sturt,54.7876,https://linked.data.gov.au/dataset/asgsed3/LGA2022/41060,513.0,147.577411,494.0,109.76608,1007.0,257.343491,1025.0,260.270165,42.666473,263.255411,305.921884,554.0,161.821142,717.0,147.229769,1271.0,309.050911,1298.0,313.456623,81.064845,314.803393,395.868238,712.0,197.504483,600.0,131.262365,1312.0,328.766848,1337.0,337.498206,81.779993,338.930638,420.710631,735.0,203.824203,629.0,155.778953,1364.0,359.603156,1381.0,363.17495,104.069315,367.855404,471.924719,643.0,199.804371,292.0,75.723608,935.0,275.527979,974.0,283.067392,77.947575,291.477054,369.424629,725.0,213.439033,411.0,106.429843,1136.0,319.868876,1283.0,349.447075,120.131944,355.038231,475.170175,770.0,233.883853,313.0,81.834336,1083.0,315.718189,1131.0,324.908761,407.190394,338.84056,746.030954,616.0,244.634272,432.0,124.27822,1048.0,368.912492,1056.0,370.702922,236.038163,378.397017,614.43518,530.0,265.268783,263.0,86.355427,793.0,351.62421,805.0,355.410754,142.939259,361.473521,504.41278,1429f6d9-1146-4bf1-b20e-178852db6388,0.00540283953932885,0.437964794847391
306,41140,Clare and Gilbert Valleys,1892.4466,https://linked.data.gov.au/dataset/asgsed3/LGA2022/41140,43.0,14.26595,,,43.0,14.26595,43.0,14.26595,3.819758,15.30796,19.127718,37.0,9.24574,,,37.0,9.24574,37.0,9.24574,11.706475,9.991388,21.697863,41.0,11.630044,,,41.0,11.630044,41.0,11.630044,9.319524,12.008156,21.32768,36.0,9.977383,1.0,0.0245,37.0,10.001883,37.0,10.001883,11.346676,10.645939,21.992615,26.0,7.472379,,,26.0,7.472379,26.0,7.504626,9.685768,7.790878,17.476646,34.0,10.378715,,,34.0,10.378715,34.0,10.442779,8.033897,10.868675,18.902572,38.0,11.484461,2.0,0.4,40.0,11.884461,40.0,11.924026,13.912759,12.578532,26.491291,41.0,14.645468,,,41.0,14.645468,41.0,14.657433,16.92923,15.968807,32.898037,48.0,16.120474,,,48.0,16.120474,48.0,16.120474,15.596375,17.472146,33.068521,75418940-a612-43d0-8f98-43b5981fa2ef,0.184682405205422,2.38458581293104
307,41190,Cleve,5018.8483,https://linked.data.gov.au/dataset/asgsed3/LGA2022/41190,7.0,2.133718,,,7.0,2.133718,7.0,2.133718,0.959254,2.133718,3.092972,2.0,0.704,,,2.0,0.704,2.0,0.704,0.9236,0.739,1.6626,2.0,0.71,,,2.0,0.71,2.0,0.71,2.0805,0.833264,2.913764,5.0,1.296029,,,5.0,1.296029,5.0,1.296029,2.38212,1.460029,3.842149,2.0,0.550927,,,2.0,0.550927,2.0,0.796327,0.682,1.195327,1.877327,2.0,0.819,,,2.0,0.819,2.0,0.865947,1.887242,1.168947,3.056189,2.0,0.9151,1.0,0.03,3.0,0.9451,3.0,0.9451,,1.736,1.736,1.0,0.115,,,1.0,0.115,1.0,0.115,1.357672,0.269,1.626672,3.0,1.671014,,,3.0,1.671014,3.0,1.671014,2.6924,2.063634,4.756034,4f2c3457-b902-4f97-b044-671233c9ce6f,0.48780246023307,2.81091272056736
308,41330,Coober Pedy,77.6795,https://linked.data.gov.au/dataset/asgsed3/LGA2022/41330,0.0,0.4687,,,0.0,0.4687,0.0,0.4687,3.589951,0.4687,4.058651,1.0,0.197,,,1.0,0.197,1.0,0.197,0.655453,0.2216,0.877053,,,,,,,,,0.205,,0.205,1.0,0.17,,,1.0,0.17,1.0,0.17,0.0515,0.17,0.2215,1.0,0.065,,,1.0,0.065,1.0,0.065,0.339772,0.08,0.419772,0.0,0.085,,,0.0,0.085,0.0,0.11268,,0.18768,0.18768,,,,,,,,,,,,,,,,,,,,0.491536,,0.491536,2.0,0.05,,,2.0,0.05,2.0,0.05,3.564945,0.05,3.614945,706e39d5-ee6b-42af-af29-3f7238deb3c2,0.00719376099527835,0.34515033537909
309,41560,Copper Coast,772.9149,https://linked.data.gov.au/dataset/asgsed3/LGA2022/41560,178.0,43.44611,,,178.0,43.44611,178.0,43.44611,7.71577,45.020322,52.736092,142.0,34.994311,2.0,0.2,144.0,35.194311,144.0,35.194311,6.481492,36.473738,42.95523,112.0,27.736064,4.0,0.68,116.0,28.416064,116.0,28.455183,13.117288,29.867129,42.984417,134.0,35.735663,6.0,1.520426,140.0,37.256089,140.0,37.284403,20.479517,38.410042,58.889559,125.0,32.425107,7.0,1.17046,132.0,33.595567,132.0,34.063329,4.546164,35.3678,39.913964,96.0,26.655376,1.0,0.14,97.0,26.795376,97.0,26.882327,4.788185,28.224552,33.012737,188.0,54.977506,4.0,0.95,192.0,55.927506,192.0,56.03209,5.957908,57.435109,63.393017,220.0,68.710452,11.0,1.464,231.0,70.174452,231.0,70.174452,104.208176,73.210515,177.418691,180.0,66.239657,5.0,5.514167,185.0,71.753824,185.0,71.753824,62.16612,70.618433,132.784553,7487d7ea-8ede-4434-825f-d4b0d4e9fd27,0.0754100448889403,1.49367115683949
310,41750,Elliston,6741.9317,https://linked.data.gov.au/dataset/asgsed3/LGA2022/41750,3.0,0.447648,,,3.0,0.447648,3.0,0.447648,0.105386,0.464648,0.570034,2.0,0.610919,,,2.0,0.610919,2.0,0.610919,1.171776,0.701719,1.873495,2.0,0.882,,,2.0,0.882,2.0,0.882,1.17,1.0365,2.2065,2.0,0.55041,,,2.0,0.55041,2.0,0.55041,0.34,0.84591,1.18591,6.0,1.499,,,6.0,1.499,6.0,1.521501,5.38,1.647101,7.027101,3.0,0.671627,,,3.0,0.671627,3.0,0.671627,1.120461,0.762684,1.883145,5.0,1.20985,,,5.0,1.20985,5.0,1.20985,1.045326,1.34693,2.392256,4.0,0.825,,,4.0,0.825,4.0,0.825,0.382269,0.995271,1.37754,10.0,3.490575,,,10.0,3.490575,10.0,3.490575,2.459744,3.659035,6.118779,1d53614a-e2b1-4060-8efd-f9fbd521658b,0.654615674256547,5.09832915935551
311,41830,Flinders Ranges,4070.4827,https://linked.data.gov.au/dataset/asgsed3/LGA2022/41830,11.0,2.747472,,,11.0,2.747472,11.0,2.761352,1.016429,2.868056,3.884485,4.0,1.075897,,,4.0,1.075897,4.0,1.075897,2.295487,1.168374,3.463861,11.0,4.212478,,,11.0,4.212478,11.0,4.212478,0.480168,4.570488,5.050656,9.0,2.05787,,,9.0,2.05787,9.0,2.166835,0.825198,2.278219,3.103417,2.0,0.615023,,,2.0,0.615023,2.0,0.651662,2.340039,0.784029,3.124068,1.0,0.8635,,,1.0,0.8635,1.0,0.8635,0.729699,1.52375,2.253449,2.0,0.434046,,,2.0,0.434046,2.0,0.434046,0.47256,0.496891,0.969451,0.0,0.299595,,,0.0,0.299595,0.0,0.33969,0.72918,0.4568,1.18598,5.0,1.921704,,,5.0,1.921704,5.0,1.998712,0.39751,2.223777,2.621287,80324413-bd38-4836-8879-4007d3206ec5,0.388797582081224,3.38856954174717
312,41960,Franklin Harbour,2755.5639,https://linked.data.gov.au/dataset/asgsed3/LGA2022/41960,5.0,1.723295,,,5.0,1.723295,5.0,1.723295,0.37103,1.784295,2.155325,10.0,2.009459,1.0,0.02,11.0,2.029459,11.0,2.029459,0.05,2.095514,2.145514,1.0,0.14,,,1.0,0.14,1.0,0.14,15.075,0.180682,15.255682,0.0,0.127,,,0.0,0.127,0.0,0.127,0.1615,0.175245,0.336745,1.0,0.646997,,,1.0,0.646997,1.0,0.646997,0.302367,0.710613,1.01298,5.0,1.153406,,,5.0,1.153406,5.0,1.153406,0.143876,1.298196,1.442072,1.0,0.215,,,1.0,0.215,1.0,0.215,1.839112,0.42288,2.261992,6.0,1.87767,,,6.0,1.87767,6.0,1.87767,0.32,2.02727,2.34727,11.0,3.830518,,,11.0,3.830518,11.0,3.830518,0.309806,4.050365,4.360171,e208732f-b8f1-41ff-a087-a07a4498e0bd,0.267471086469868,2.3690155965231
